ORDEN,SKU,MARKETING,ACTUALIZACIONES,ACTUALIZADO,VENTAS_ACUMULADAS,PRICE,LANZAMIENTO,CANTIDAD,PRECIO_MIN,SD_PRECIO,VENTA_ALTA
58689,265893,S,4,1,1583608,63.0,2003,84,75.99,15.28,0
43523,619566,S,7,1,499687,98.44,2006,23,86.19,51.39,0
23178,607710,D,4,1,235316,61.6,2005,31,73.2,17.5,0
47396,2107300,S,0,0,122982,62.99,2015,8,43.98,43.98,0
70843,145073,S,4,1,893148,54.99,2006,24,6.86,46.03,0
78222,177525,S,3,1,5858798,84.95,2001,17,91.26,13.94,0
27799,56195,D,8,1,2028716,94.0,2007,68,43.79,8.31,1
33594,199266,D,1,0,851244,150.0,2006,21,99.97,20.55,0
71260,617527,S,6,1,102833,64.99,2004,38,4.38,35.25,0
32901,893961,D,1,0,5089364,115.95,1994,18,127.93,87.19,0
83841,632541,S,4,1,1106282,57.95,2012,49,20.49,36.79,0
77177,253838,S,4,1,130417,190.95,2010,91,7.24,16.39,0
53923,60589,S,11,1,534391,158.45,2007,85,144.94,12.98,0
8561,714138,D,2,1,801280,159.0,2002,24,95.41,43.98,1
82031,719419,S,0,0,536680,50.0,1998,15,0.0,25.78,0
30794,3822578,D,3,1,59415,49.95,2004,67,0.0,32.97,1
1475,2577745,D,2,1,7192892,64.95,1985,15,88.98,52.65,0
40039,612886,S,14,1,1441685,46.95,2000,137,0.0,0.0,0
5087,58057,D,13,1,471405,82.91,2008,42,88.86,69.65,0
24977,115866,D,8,1,978887,140.2,2004,32,43.5,43.94,0
2775,249035,D,6,1,3249381,54.95,2007,21,15.32,4.01,0
58848,672780,S,6,1,307723,18.95,2013,77,0.0,8.94,0
49382,51707,S,4,1,486323,37.45,2006,170,123.6,24.94,0
71545,868256,S,6,1,21360,79.95,2014,46,53.12,54.96,0
22398,874218,D,1,0,1615039,21.86,2008,27,73.5,43.47,1
43010,516551,S,5,1,8526439,214.95,2001,28,34.22,7.93,0
55536,640389,S,1,0,654915,92.0,2007,29,61.99,68.99,0
54085,547066,S,5,1,54723,64.75,2010,112,25.74,22.14,0
36643,862370,S,8,1,95292,67.95,2014,29,30.0,55.27,0
57019,111125,S,3,1,2766214,62.05,2010,26,66.19,26.49,0
6002,544320,D,11,1,24173,231.95,2013,60,73.96,93.89,0
17761,868002,D,8,1,1673143,73.85,1985,25,75.79,65.59,1
44663,878857,S,3,1,853647,267.0,2013,15,102.99,204.24,0
32661,741306,D,5,1,1458639,51.93,2007,36,31.52,48.24,1
50640,54559,S,3,1,311161,14.83,2006,85,28.99,18.99,0
26409,117473,D,4,1,1695787,65.33,2003,53,11.72,39.99,0
15138,252029,D,4,1,279066,232.95,2008,52,141.36,17.9,1
16320,530678,D,2,1,1263983,68.95,2008,21,45.29,31.99,0
51108,183247,S,3,1,732367,138.95,2006,49,17.97,17.96,0
53444,254610,S,5,1,1179464,135.95,2011,17,44.84,22.39,0
22198,617088,D,0,0,1395365,49.95,2008,49,28.42,28.25,1
21538,344542,D,9,1,219989,7.81,2008,47,26.63,53.12,1
65667,267154,S,2,1,745707,120.0,2006,19,0.0,0.0,0
80000,868605,S,4,1,269412,39.95,2015,15,37.44,29.85,1
29750,197670,D,1,0,2226804,46.06,2008,14,103.98,129.99,1
72254,2109066,S,4,1,41030,24.99,2014,22,0.0,17.01,0
49345,571995,S,5,1,3000857,235.95,2003,35,107.16,27.16,0
12278,889620,D,3,1,9044767,91.95,2002,15,42.4,63.25,0
45230,879971,S,14,1,1318590,144.0,2014,33,129.72,73.98,0
22509,2350529,D,8,1,2972569,34.95,2005,24,28.97,27.96,0
14489,619233,D,2,1,997567,69.0,2004,28,33.38,18.98,0
80386,544656,S,21,1,866257,103.95,2013,31,5.99,45.99,0
32252,607301,D,4,1,231999,50.8,2005,52,39.98,29.97,1
57448,1439150,S,6,1,6849670,94.5,2010,12,77.34,59.71,0
37491,545129,S,8,1,946592,250.95,2009,32,6.5,50.94,0
18637,619002,D,2,1,688345,59.95,2007,48,0.0,44.13,0
76644,615979,S,2,1,85058,85.0,2010,45,51.2,44.96,0
29151,179194,D,3,1,1614584,76.95,2010,35,44.3,10.99,0
71539,617379,S,5,1,934756,81.95,2009,40,4.0,13.99,0
32692,164004,D,1,0,1875749,54.99,1997,31,18.09,35.35,0
35932,177187,S,6,1,2071128,115.95,2004,34,65.74,14.92,0
9396,645616,D,2,1,1177003,245.99,2003,23,137.24,172.12,0
28537,891343,D,1,0,5979866,109.0,2000,13,43.27,89.13,0
85069,118913,S,12,1,69512,116.6,2007,42,63.81,71.45,0
56669,295028,S,2,1,2774030,57.95,2003,29,65.18,23.99,0
69223,867825,S,2,1,29507,49.99,2014,5,27.68,31.47,1
1331,2078593,D,1,0,1188141,120.0,2011,64,4.33,9.92,0
71568,617765,S,3,1,635335,10.45,1997,39,93.95,22.54,0
12708,53726,D,9,1,1531736,8.58,2006,57,61.51,8.61,0
67265,129061,S,0,0,318649,41.95,2006,27,14.52,29.04,0
77387,608595,S,7,1,1925460,117.95,2004,33,118.23,10.3,0
17633,3303492,D,7,1,1997924,55.6,2005,17,89.98,122.63,1
79359,642922,S,2,1,279292,60.0,2008,24,28.84,18.23,1
21139,130838,D,0,0,3062616,81.0,2000,38,42.04,28.59,0
8788,56520,D,1,0,802858,44.95,1995,40,30.11,28.99,1
53712,630039,S,11,1,199291,56.6,2010,24,47.93,56.6,0
70860,1505781,S,4,1,824272,61.0,2007,32,4.65,55.92,0
58650,898811,S,2,1,152238,47.95,2011,15,16.98,25.99,1
983,249052,D,1,0,4887150,69.95,2007,13,53.93,16.57,0
22131,539154,D,1,0,92328,87.73,2008,27,58.44,103.16,1
31215,698788,D,8,1,4517287,19.0,2005,12,37.84,10.2,0
63417,664240,S,7,1,286263,80.0,2013,23,34.01,67.3,0
80184,203856,S,6,1,1114469,27.95,2006,119,30.49,5.17,0
47726,170445,S,0,0,316397,49.84,2005,75,47.03,78.96,1
71519,609341,S,10,1,1460922,44.0,2005,26,9.54,23.99,0
51716,290357,S,2,1,1482653,34.95,2002,29,17.47,39.96,0
43149,54310,S,7,1,2055750,0.0,2009,19,27.99,0.0,0
57899,2543352,S,2,1,1756712,46.95,2005,17,35.26,64.98,0
16459,121300,D,1,0,833785,64.8,2010,58,4.1,12.53,0
46872,592749,S,4,1,1208757,202.0,2009,28,0.0,165.31,0
55778,255803,S,2,1,323520,56.95,2010,39,39.37,26.75,0
49632,268230,S,7,1,697800,32.95,2008,22,23.6,59.19,0
84694,388332,S,2,1,594547,75.95,2010,34,0.0,52.83,0
74100,894897,S,2,1,109285,83.95,2014,23,62.86,59.97,0
83974,652367,S,2,1,269224,45.0,2013,16,24.71,35.44,0
29460,247460,D,1,0,1059684,73.0,2006,38,29.98,39.26,0
10372,58133,D,14,1,1388970,62.95,2007,63,37.02,4.0,0
70634,252556,S,9,1,319097,15.75,2007,124,4.46,10.1,0
44995,658603,S,9,1,751100,44.39,2011,13,76.72,105.81,0
70263,569631,S,1,0,32299,228.95,2011,99,13.16,49.42,1
6069,50688,D,15,1,44271,65.53,2010,76,81.99,53.96,1
3842,893939,D,2,1,3532367,260.0,2013,12,0.0,245.47,0
13032,600102,D,5,1,515295,43.0,2006,64,33.66,10.45,0
56906,172206,S,1,0,145140,42.0,2007,21,0.0,16.49,0
11151,430981,D,4,1,13011056,85.0,2001,18,93.97,45.37,0
55825,116092,S,9,1,2535024,110.0,2005,70,83.99,9.94,0
10086,614776,D,7,1,1146603,288.3,2009,29,126.37,11.39,0
55848,911798,S,4,1,708777,69.95,2006,30,59.35,90.59,0
11079,417332,D,1,0,240142,244.25,2011,76,73.34,38.98,0
74052,607987,S,14,1,232051,37.95,2004,59,0.0,23.99,0
55699,50303,S,16,1,1248510,14.39,2007,50,148.45,14.39,0
75740,254023,S,3,1,197884,91.95,2011,36,27.92,52.71,0
55501,689096,S,1,0,395796,49.95,2012,24,63.98,35.39,0
37546,54130,S,3,1,507601,164.0,2004,22,103.24,18.23,1
6057,252633,D,3,1,243707,23.95,2009,47,54.92,78.11,0
53627,202498,S,4,1,936699,26.87,2000,30,36.96,22.76,0
15012,867799,D,23,1,286299,71.95,2014,24,71.11,58.99,0
28798,551796,D,4,1,495020,76.2,2002,54,34.89,4.09,0
44103,704689,S,2,1,1171805,99.63,2005,15,122.46,81.22,0
83296,618699,S,1,0,53190,44.95,1981,41,0.0,40.14,0
44233,742269,S,3,1,566418,128.0,2010,22,74.76,66.04,0
68699,609366,S,4,1,23830,55.0,2008,52,28.97,40.99,0
62569,641423,S,2,1,142598,46.95,2010,72,28.98,35.27,0
58641,545931,S,8,1,611859,94.95,2012,48,33.99,70.39,1
61686,247993,S,2,1,54151,39.95,2008,45,27.95,26.32,0
71600,543717,S,4,1,953770,39.99,2013,31,26.69,30.69,0
71891,540211,S,2,1,16201,20.0,2013,31,15.93,16.49,0
4154,909526,D,0,0,2895772,91.6,2002,13,62.61,18.37,0
23003,533360,D,12,1,100958,128.95,2012,85,68.94,28.99,1
55172,629007,S,3,1,787805,40.0,1994,85,20.28,11.98,0
46992,647155,S,2,1,156544,94.99,2012,18,76.98,59.55,0
50635,802666,S,10,1,1793037,39.99,2008,33,23.1,22.94,1
24369,539719,D,4,1,662883,69.95,2007,47,20.83,45.96,0
44637,877655,S,8,1,3286216,63.39,2009,13,26.74,73.73,0
64156,620234,S,3,1,515111,36.95,2012,63,30.05,28.32,0
361,52304,D,8,1,1039357,223.95,2003,90,203.99,8.14,0
12998,57477,D,9,1,1984257,92.8,2006,53,98.27,17.48,0
57165,608495,S,2,1,1423641,36.99,2005,35,35.81,23.93,0
46550,525267,S,5,1,68346,65.0,2012,14,0.0,39.43,0
41047,915858,S,3,1,1715983,74.0,1994,28,77.18,47.63,0
4878,532262,D,6,1,42116,258.6,2012,96,152.73,73.17,0
9101,563630,D,3,1,619633,94.54,2013,79,66.81,22.99,1
8528,56416,D,3,1,1315332,7.12,2007,81,47.33,4.72,1
6918,2550932,D,0,0,2273881,52.95,1996,22,8.32,72.99,0
36712,539584,S,4,1,1027531,123.5,2008,44,128.99,19.93,0
7397,632097,D,9,1,44540,136.67,2012,41,36.99,53.99,0
37388,769124,S,1,0,591529,133.95,2003,30,0.0,14.98,0
39968,576366,S,0,0,485187,44.95,2003,14,0.0,41.98,0
55477,61260,S,3,1,3092196,74.95,2004,33,57.19,18.81,0
29299,872560,D,0,0,2554128,10.09,2008,43,162.79,9.84,1
16865,613864,D,0,0,7237,80.75,2012,44,0.0,0.0,1
39229,2335583,S,2,1,1714497,55.0,1996,20,4.77,56.49,0
23884,266679,D,0,0,1635596,44.95,2005,19,63.19,73.97,0
51933,50045,S,8,1,102272,146.5,2009,123,93.9,33.49,1
58709,2134644,S,0,0,586185,44.99,2010,33,0.0,22.95,0
72096,224432,S,8,1,415257,189.95,2003,38,84.0,16.14,0
3087,2663535,D,0,0,3648828,51.0,1992,33,0.0,20.0,0
24175,53585,D,10,1,180106,162.95,2008,154,98.81,8.87,1
47716,183501,S,4,1,808784,60.0,2006,68,8.87,24.78,0
85027,544239,S,2,1,213496,92.95,2013,35,41.35,49.97,0
6638,909087,D,1,0,197036,49.95,2007,22,35.98,36.07,0
24042,875731,D,5,1,1112232,233.95,2008,44,112.93,43.91,0
25560,868369,D,3,1,1802480,114.99,2002,18,58.98,75.99,0
27805,552765,D,0,0,1107968,13.45,2006,53,11.14,10.64,0
52359,123907,S,12,1,215803,324.95,2004,98,148.97,73.99,1
13155,144431,D,1,0,1021486,76.0,2008,53,84.86,15.04,0
82638,3150702,S,2,1,3039607,99.0,2005,24,67.94,66.5,0
6463,51839,D,9,1,34120,64.65,2010,133,103.99,31.46,0
66087,129477,S,4,1,501398,29.95,2011,34,25.6,42.26,0
61100,2678621,S,2,1,218352,99.0,1990,13,251.99,63.47,0
4190,2400783,D,2,1,1688849,45.0,1997,42,39.09,41.98,0
18765,739883,D,8,1,4075410,75.2,2004,18,4.0,28.98,0
16635,284220,D,1,0,1098805,129.0,2008,36,66.99,54.07,1
51110,536806,S,2,1,353820,177.93,2012,22,93.66,158.98,0
14383,245051,D,5,1,407878,164.95,2004,84,26.83,29.08,0
75742,868391,S,8,1,303130,77.99,2015,27,57.95,57.87,0
81131,552326,S,4,1,56604,80.2,2011,35,45.24,56.74,0
708,196636,D,4,1,725938,78.95,2003,39,78.46,10.79,0
14115,533424,D,2,1,14201,87.22,2011,85,84.49,57.35,0
23228,55919,D,8,1,994858,90.8,2002,68,67.49,44.43,0
77851,349971,S,9,1,393064,122.95,2010,39,0.0,0.0,1
15169,748208,D,7,1,1794134,33.99,2003,35,14.84,33.99,0
9698,868150,D,4,1,1124658,62.0,1997,62,73.43,8.99,0
77338,221713,S,6,1,916432,104.95,2001,18,30.89,76.98,0
49347,203726,S,2,1,233083,68.99,2007,60,36.94,27.12,0
23426,54221,D,7,1,127883,313.95,2010,55,101.61,117.09,1
79730,610221,S,2,1,44598,295.95,2011,32,68.8,53.89,0
29605,57875,D,6,1,1417563,319.95,2007,47,117.99,17.32,0
46077,569207,S,2,1,83565,49.99,2001,87,33.99,34.98,0
40808,757408,S,7,1,735329,85.0,1998,49,4.59,17.31,0
78509,133162,S,9,1,91867,129.0,2010,76,11.09,43.48,1
54604,1651421,S,7,1,2123858,110.0,2007,22,58.96,59.0,0
75948,657122,S,2,1,586742,49.99,2013,43,26.1,29.95,0
56673,543226,S,5,1,15140,63.0,2013,52,35.1,48.51,0
50361,860679,S,2,1,1098264,54.95,2012,84,38.99,8.99,0
77042,608742,S,0,0,1755731,49.99,2008,40,0.0,29.36,0
77855,655425,S,2,1,336071,64.99,2012,36,0.0,34.82,0
23333,392262,D,1,0,1134730,74.95,2004,21,59.54,82.93,0
65835,695567,S,1,0,1023687,86.5,2006,37,0.0,28.97,0
79037,544873,S,3,1,704673,60.95,2008,23,29.74,38.89,0
24069,620743,D,5,1,815773,134.2,2011,24,128.74,53.98,0
26007,204105,D,6,1,86149,66.99,2009,78,38.7,13.97,0
13922,613601,D,3,1,280951,125.0,2006,40,67.04,67.45,0
6473,153998,D,7,1,466996,27.27,2009,37,68.99,29.98,0
67114,52825,S,6,1,2671784,183.2,2003,44,84.99,4.57,0
58407,54176,S,6,1,243436,110.0,2001,40,109.98,30.69,0
28627,2614241,D,4,1,9644898,80.0,2003,11,42.84,49.49,0
51934,467342,S,7,1,794384,22.99,2007,112,93.9,21.98,0
78827,107355,S,2,1,58847,59.75,2002,38,0.0,0.0,0
81933,902166,S,2,1,648162,54.95,2014,22,51.03,45.14,0
38252,100671,S,1,0,533243,97.36,1997,41,6.09,7.99,0
11364,55967,D,8,1,1004463,34.98,2005,30,100.34,35.99,0
32957,245261,D,1,0,1248364,83.95,2005,10,39.03,109.11,0
54299,622360,S,0,0,165558,79.99,2001,49,80.99,31.86,0
70537,55180,S,8,1,858847,31.0,2004,84,11.24,19.4,0
52125,1478282,S,1,0,1343249,135.0,2012,15,0.0,44.87,0
54766,230954,S,0,0,42377,95.0,2008,70,93.0,33.85,1
54403,56318,S,2,1,2139844,50.0,2005,59,41.32,5.97,0
80087,870497,S,6,1,736891,67.53,2010,28,24.47,55.49,0
50619,1478919,S,1,0,783727,89.0,2011,30,23.12,13.94,0
25292,913386,D,0,0,1157763,55.0,1994,29,50.98,18.99,0
16063,165543,D,1,0,455427,95.0,2003,71,54.56,27.55,0
55934,613652,S,2,1,1095556,146.0,2008,55,52.99,8.99,0
65259,195696,S,8,1,451104,19.99,2004,146,4.0,7.99,0
15490,110809,D,6,1,344655,102.25,2002,28,42.06,78.99,0
7492,258434,D,3,1,886824,93.5,2007,32,52.89,23.34,0
61563,865673,S,2,1,483166,22.99,2012,50,0.0,9.99,0
6606,560867,D,1,0,592253,200.0,2007,48,143.99,53.98,0
14538,132221,D,5,1,711979,116.2,2006,33,67.69,25.99,0
45950,1570003,S,4,1,176671,399.95,2015,4,0.0,239.96,0
4479,742165,D,5,1,1445129,220.0,2010,23,102.96,184.92,0
82863,636247,S,2,1,542717,69.99,2001,23,55.05,41.92,0
5924,266324,D,1,0,1164010,69.95,2007,25,45.64,63.99,0
20289,874541,D,0,0,739351,38.99,2003,18,131.94,61.91,1
7557,54798,D,2,1,245472,75.0,2009,232,53.29,8.99,0
49203,919230,S,4,1,2783294,48.8,1996,34,11.61,18.45,0
35422,2446153,D,4,1,3233515,50.81,1990,25,28.67,44.91,0
55652,775853,S,6,1,882592,69.0,2004,29,108.75,9.93,0
30805,1718546,D,2,1,4640112,39.0,2006,9,34.69,111.07,0
16989,502030,D,2,1,1390426,74.95,1995,21,67.3,47.49,1
21160,110240,D,4,1,76129,73.7,2009,60,119.98,54.38,1
43638,629995,S,5,1,1248866,85.0,2011,17,36.47,21.98,0
33131,143009,D,5,1,3360306,58.5,2005,11,46.84,103.94,0
10559,536917,D,9,1,82876,192.6,2010,54,75.43,72.43,0
22167,380515,D,6,1,43890,202.95,2012,71,78.49,83.99,1
72898,609576,S,4,1,177240,87.95,2009,45,4.98,21.89,0
19969,169596,D,6,1,524832,68.95,2006,36,36.91,23.99,0
39499,2723695,S,1,0,1675235,67.0,1999,35,0.0,41.61,0
14975,260661,D,5,1,4029123,175.0,2004,39,83.26,70.49,0
33884,53229,D,6,1,406148,52.59,2006,74,27.49,14.68,1
2451,537116,D,12,1,465257,153.47,2011,21,85.86,153.47,0
3247,911328,D,2,1,3350920,75.0,1984,31,0.0,42.45,0
43802,645487,S,4,1,279633,131.45,1999,27,0.0,29.98,0
67109,199215,S,2,1,186361,131.0,2005,16,0.0,0.0,1
20099,2336094,D,0,0,3937689,49.95,1978,23,32.99,50.85,0
45665,890851,S,4,1,747568,186.67,2014,20,101.99,138.98,0
2755,911459,D,0,0,5675036,66.0,1993,21,69.99,12.4,0
69668,53241,S,6,1,1110747,247.95,2005,49,148.96,19.94,0
63271,2679779,S,2,1,956306,48.0,1994,20,73.62,48.33,0
79055,900668,S,12,1,1298804,173.33,2013,21,118.98,124.24,0
7870,796677,D,0,0,343284,49.99,2011,16,38.44,51.49,0
7281,613966,D,0,0,755937,399.95,2012,92,58.99,43.99,0
72403,538577,S,8,1,1640911,58.44,2009,24,4.96,58.69,0
82030,657972,S,2,1,714839,55.0,2013,12,0.0,0.0,0
65547,2078837,S,0,0,1119319,18.95,2010,8,43.03,16.92,0
30908,2593534,D,0,0,4508167,44.99,1989,19,47.52,52.29,0
37929,328227,S,8,1,1087226,191.0,2011,22,152.89,171.0,0
83433,663227,S,2,1,259286,84.95,2013,11,73.55,63.99,0
32009,60920,D,4,1,1445784,128.0,2001,19,153.99,40.9,1
24542,574632,D,1,0,2180461,91.95,2005,19,57.18,80.83,0
49165,607316,S,7,1,1498105,155.0,2004,57,38.92,15.99,0
18485,109868,D,3,1,455280,88.23,2006,19,168.98,50.46,0
17690,55000,D,8,1,552953,375.95,2004,58,95.95,82.99,0
2415,50818,D,8,1,205914,115.0,1998,43,139.13,27.0,0
48071,612823,S,1,0,1166980,209.95,2009,132,0.0,16.98,0
2410,2856036,D,2,1,7157726,79.95,1998,12,63.56,23.91,0
22704,114216,D,5,1,1337451,121.4,2001,61,102.49,13.14,0
33070,258477,D,0,0,57898,75.0,2011,15,0.0,0.0,0
76728,2566187,S,2,1,203888,55.0,1996,43,0.0,23.49,0
72888,905165,S,1,0,309786,69.99,2014,53,38.94,33.97,0
74677,2576727,S,2,1,651181,157.5,1988,18,33.56,121.1,0
21475,113203,D,2,1,210368,79.95,2011,24,65.67,36.79,0
72649,317402,S,5,1,111338,106.8,2010,32,38.61,61.99,0
12952,111643,D,13,1,1141017,8.71,2011,49,19.84,13.99,0
18594,60423,D,12,1,163867,248.95,2005,102,63.87,32.57,1
2094,909671,D,2,1,4336750,29.99,2001,31,24.71,7.98,0
69245,649818,S,3,1,188439,54.99,2012,39,8.05,29.99,0
52216,2320221,S,3,1,809050,70.0,1983,24,32.21,71.94,0
63199,1559054,S,1,0,89543,47.95,2012,10,0.0,37.88,0
30963,116077,D,3,1,445407,141.4,2006,38,98.99,43.81,0
15696,594660,D,1,0,100073,184.95,2011,43,103.64,48.99,1
13280,570572,D,1,0,545068,312.95,2010,85,135.49,8.85,0
244,644600,D,4,1,898392,19.69,2012,28,78.23,18.74,0
42677,339881,S,2,1,1734331,75.0,2007,21,22.0,71.44,0
28405,167170,D,4,1,92312,95.0,2007,106,58.27,27.73,0
3027,868718,D,0,0,1722140,33.99,1994,37,77.48,33.99,0
43554,622192,S,4,1,1106137,70.3,1982,33,0.0,58.73,0
30333,51185,D,15,1,108400,393.95,2011,61,165.85,127.74,1
49119,178739,S,9,1,20686,274.95,2011,116,129.71,42.76,1
24180,108769,D,1,0,1391775,45.66,2005,48,135.86,23.99,1
10696,831318,D,3,1,4296017,72.95,1993,10,49.99,72.69,0
15469,163348,D,3,1,36894,65.0,2011,58,35.99,35.37,0
59912,116848,S,5,1,2216919,138.67,2005,24,28.77,27.01,0
56002,452837,S,8,1,1084954,156.95,2010,26,111.95,53.99,0
17368,193574,D,5,1,336817,64.0,2007,33,36.97,31.99,0
34731,54661,D,9,1,72108,332.6,2010,42,131.54,134.4,1
4633,52604,D,5,1,2056589,111.95,2005,54,99.13,7.72,1
10832,246244,D,3,1,1235325,39.95,2006,83,30.96,11.34,0
2437,2275620,D,0,0,1253770,75.11,2012,40,126.77,60.37,0
64285,866978,S,6,1,66217,92.95,2014,33,43.76,62.92,1
79121,115466,S,4,1,530939,116.2,2003,31,110.2,122.73,0
82204,902429,S,7,1,583830,49.99,2014,32,29.45,33.5,0
29768,917609,D,3,1,898847,47.0,2007,27,38.04,8.65,1
47860,254518,S,10,1,472673,104.95,2011,92,274.51,66.54,1
28276,169448,D,3,1,642412,341.95,2006,32,119.99,48.29,0
60937,629188,S,1,0,708942,49.99,2012,41,0.0,16.97,0
35437,145415,D,2,1,317601,142.8,2009,30,27.34,193.0,0
75781,55706,S,6,1,34399,140.4,2010,59,70.48,73.99,0
8343,533169,D,7,1,1789872,115.0,2011,17,85.12,76.01,0
43853,650528,S,7,1,788501,139.87,2012,24,64.75,98.58,0
34037,54086,D,9,1,197286,170.95,2007,155,107.99,9.99,0
55617,108332,S,6,1,1445399,0.0,2007,25,51.33,90.32,0
62338,127090,S,2,1,297435,31.95,2008,45,11.99,31.32,0
9315,60070,D,2,1,2093239,121.95,2006,45,123.96,11.98,0
1186,113160,D,1,0,177849,97.95,2009,19,55.09,62.67,0
22406,169231,D,6,1,1548444,253.95,2006,51,84.52,20.52,0
19641,391022,D,8,1,2776060,86.0,2004,19,4.75,4.73,0
58717,715681,S,2,1,1202086,122.87,2011,23,66.82,136.52,0
10804,1699706,D,0,0,1271093,39.95,2006,16,37.43,28.99,0
35817,53025,D,2,1,1257873,195.95,2008,40,42.28,23.94,1
20605,254439,D,4,1,303422,113.95,2010,57,73.34,70.24,0
62278,1437466,S,3,1,612222,83.0,2013,22,0.0,23.48,0
55940,3128235,S,2,1,2817131,35.25,2002,21,17.13,4.04,1
76654,638012,S,2,1,1520950,37.6,2007,18,18.68,37.6,0
51365,253835,S,9,1,2484877,118.95,2008,13,62.79,19.98,0
26885,620585,D,6,1,898872,74.95,2007,44,57.95,43.99,0
69491,1768180,S,2,1,844729,39.99,2012,25,31.33,39.98,0
54699,623452,S,1,0,126473,69.95,2011,27,59.26,47.94,0
51701,58470,S,3,1,601781,56.95,2004,64,25.2,8.99,1
73629,298518,S,3,1,283467,156.95,2007,40,4.0,22.69,0
63683,830564,S,2,1,288090,62.0,1999,37,0.0,57.19,0
2278,111601,D,9,1,1113648,0.0,2010,22,103.99,263.98,0
52224,624408,S,2,1,832113,38.99,2007,35,33.74,14.92,0
4895,54739,D,4,1,512016,274.95,2007,50,128.94,65.97,0
50659,750422,S,1,0,152630,103.95,2008,16,38.99,50.61,0
3950,192874,D,4,1,874282,134.0,2006,42,132.81,128.93,0
6819,116035,D,2,1,3061861,72.0,2005,41,46.17,15.99,0
59752,866971,S,2,1,88525,60.95,2014,33,41.99,44.96,0
11424,1590695,D,4,1,1481282,110.25,2006,16,0.0,112.89,0
71976,623469,S,5,1,83808,44.95,2010,42,26.08,32.48,0
51846,128131,S,0,0,1207107,80.0,2002,11,31.54,42.94,0
20352,801986,D,5,1,767954,56.0,2010,42,21.25,37.3,1
79652,631627,S,2,1,469947,41.0,2009,28,23.99,32.98,0
80966,516541,S,8,1,567093,130.0,2012,52,19.93,49.98,0
1970,807980,D,2,1,516751,39.99,2011,25,23.64,10.12,0
26198,242976,D,1,0,2352540,59.95,2006,29,279.95,57.35,0
64602,751281,S,5,1,1612132,85.49,2010,17,123.47,89.19,0
73434,203380,S,5,1,1080505,57.99,2002,22,42.6,115.42,0
59370,533147,S,2,1,13113,22.95,2010,69,14.2,15.87,0
16477,252718,D,1,0,1920992,0.0,2009,14,76.51,73.96,0
54382,111403,S,4,1,1689524,4.42,2010,39,26.08,4.46,0
51457,700198,S,1,0,1081986,57.0,2003,26,294.87,40.0,0
77933,876441,S,3,1,4830549,38.12,1999,21,68.08,9.99,0
5511,876031,D,10,1,2224863,62.71,2010,53,94.21,43.1,0
24368,622728,D,4,1,637368,59.95,2007,65,41.83,31.96,0
60953,630655,S,4,1,673168,128.2,2006,27,14.81,12.84,0
59337,106869,S,2,1,77286,22.0,2011,62,0.0,0.0,0
12352,2602633,D,0,0,2162308,125.99,2001,12,60.48,132.88,0
24778,618941,D,2,1,56641,28.92,2011,66,84.99,11.49,0
41061,100814,S,3,1,1623843,52.9,1998,42,0.0,50.07,0
70761,126654,S,3,1,1379814,77.95,2004,35,73.98,33.97,0
48240,623444,S,13,1,253185,47.8,2011,79,15.65,38.47,0
34503,132547,D,3,1,370185,74.4,2007,16,67.01,32.77,0
5458,162504,D,9,1,314073,562.39,2008,55,163.98,73.63,1
34294,701074,D,6,1,997970,244.0,2007,28,96.43,36.97,0
9144,132490,D,1,0,1488986,86.4,2008,47,51.31,17.05,0
53734,117084,S,7,1,557461,65.95,2007,146,29.35,10.95,0
50140,540926,S,7,1,871671,29.95,2008,81,17.85,7.99,0
48227,540573,S,9,1,448445,45.6,2011,19,28.49,36.77,0
10980,609226,D,5,1,474620,45.99,2009,60,31.39,11.98,0
44849,916192,S,6,1,1462397,108.0,1991,46,73.54,62.31,0
76066,288791,S,2,1,546935,93.95,2007,33,47.44,61.54,0
61423,1688055,S,2,1,3232923,52.95,2007,11,0.0,45.19,0
80446,2271682,S,5,1,1797442,83.9,2011,21,0.0,38.72,0
27582,627379,D,5,1,1075640,114.5,2011,23,87.32,83.47,0
711,285707,D,5,1,574876,109.0,2009,22,116.65,37.27,0
5505,120730,D,10,1,584240,86.67,2009,27,43.19,108.1,0
45277,1455967,S,5,1,374485,126.0,2015,29,125.49,90.22,0
79245,864235,S,2,1,420879,49.95,2012,23,23.99,46.88,0
33545,129143,D,0,0,765,12.95,2008,131,27.49,8.99,0
30447,154005,D,2,1,357032,20.0,2010,89,140.32,18.98,0
33586,2560067,D,0,0,728450,59.95,1978,34,60.99,10.99,0
3073,897956,D,0,0,5253333,158.0,2005,14,4.0,127.07,0
50322,616920,S,0,0,1575502,43.0,2011,27,22.98,36.99,0
34904,534021,D,8,1,141396,72.95,1992,25,71.76,40.95,0
549,51404,D,8,1,1355750,123.33,2003,78,113.99,9.76,0
78983,568313,S,2,1,123697,39.99,2012,35,28.35,29.97,0
69390,620428,S,3,1,290812,68.2,1992,38,36.84,43.24,0
34974,545942,D,7,1,816311,74.95,2012,88,74.34,5.95,0
82841,177438,S,7,1,1391840,187.95,2002,29,8.94,68.15,0
61117,742750,S,5,1,1622063,236.8,2012,27,47.54,103.99,1
29443,337076,D,1,0,2489133,55.0,2007,25,175.89,21.44,0
