seller_id,total_visits,day,total_in_day
46961728,1596,2020-08-27,17
46961728,1596,2020-08-28,37
46961728,1596,2020-08-29,56
21632387,32504,2020-07-31,40
21632387,32504,2020-08-01,70
21632387,32504,2020-08-02,71
21632387,32504,2020-08-03,381
21632387,32504,2020-08-04,827
21632387,32504,2020-08-05,737
21632387,32504,2020-08-06,1677
21632387,32504,2020-08-07,1163
21632387,32504,2020-08-08,1441
21632387,32504,2020-08-09,1594
21632387,32504,2020-08-10,1926
21632387,32504,2020-08-11,2266
21632387,32504,2020-08-12,1924
21632387,32504,2020-08-13,1489
21632387,32504,2020-08-14,1931
21632387,32504,2020-08-15,1323
21632387,32504,2020-08-16,1243
21632387,32504,2020-08-17,941
21632387,32504,2020-08-18,1017
21632387,32504,2020-08-19,1096
21632387,32504,2020-08-20,1117
21632387,32504,2020-08-21,1180
21632387,32504,2020-08-22,1094
21632387,32504,2020-08-23,1118
21632387,32504,2020-08-24,1322
21632387,32504,2020-08-25,1461
21632387,32504,2020-08-26,507
21632387,32504,2020-08-27,555
21632387,32504,2020-08-28,485
21632387,32504,2020-08-29,508
74083049,344,2020-07-31,0
74083049,344,2020-08-01,0
74083049,344,2020-08-02,0
74083049,344,2020-08-03,7
74083049,344,2020-08-04,2
74083049,344,2020-08-05,0
74083049,344,2020-08-06,6
74083049,344,2020-08-07,0
74083049,344,2020-08-08,0
74083049,344,2020-08-09,0
74083049,344,2020-08-10,2
74083049,344,2020-08-11,16
74083049,344,2020-08-12,86
74083049,344,2020-08-13,18
74083049,344,2020-08-14,2
74083049,344,2020-08-15,0
74083049,344,2020-08-16,20
74083049,344,2020-08-17,17
74083049,344,2020-08-18,8
74083049,344,2020-08-19,22
74083049,344,2020-08-20,9
74083049,344,2020-08-21,5
74083049,344,2020-08-22,13
74083049,344,2020-08-23,15
74083049,344,2020-08-24,32
74083049,344,2020-08-25,12
74083049,344,2020-08-26,13
74083049,344,2020-08-27,20
74083049,344,2020-08-28,7
74083049,344,2020-08-29,12
73284274,1236,2020-07-31,9
73284274,1236,2020-08-01,4
73284274,1236,2020-08-02,5
73284274,1236,2020-08-03,20
73284274,1236,2020-08-04,16
73284274,1236,2020-08-05,3
73284274,1236,2020-08-06,14
73284274,1236,2020-08-07,8
73284274,1236,2020-08-08,6
73284274,1236,2020-08-09,19
73284274,1236,2020-08-10,7
73284274,1236,2020-08-11,20
73284274,1236,2020-08-12,8
73284274,1236,2020-08-13,3
73284274,1236,2020-08-14,0
73284274,1236,2020-08-15,7
73284274,1236,2020-08-16,76
73284274,1236,2020-08-17,66
73284274,1236,2020-08-18,75
73284274,1236,2020-08-19,85
73284274,1236,2020-08-20,63
73284274,1236,2020-08-21,101
73284274,1236,2020-08-22,85
73284274,1236,2020-08-23,77
73284274,1236,2020-08-24,150
73284274,1236,2020-08-25,129
73284274,1236,2020-08-26,35
73284274,1236,2020-08-27,48
73284274,1236,2020-08-28,57
73284274,1236,2020-08-29,40
20508439,1187,2020-07-31,6
20508439,1187,2020-08-01,13
20508439,1187,2020-08-02,2
20508439,1187,2020-08-03,12
20508439,1187,2020-08-04,27
20508439,1187,2020-08-05,26
20508439,1187,2020-08-06,29
20508439,1187,2020-08-07,23
20508439,1187,2020-08-08,18
20508439,1187,2020-08-09,42
20508439,1187,2020-08-10,24
20508439,1187,2020-08-11,26
20508439,1187,2020-08-12,51
20508439,1187,2020-08-13,59
20508439,1187,2020-08-14,81
20508439,1187,2020-08-15,45
20508439,1187,2020-08-16,44
20508439,1187,2020-08-17,82
20508439,1187,2020-08-18,74
20508439,1187,2020-08-19,67
20508439,1187,2020-08-20,54
20508439,1187,2020-08-21,60
20508439,1187,2020-08-22,56
20508439,1187,2020-08-23,45
20508439,1187,2020-08-24,71
20508439,1187,2020-08-25,45
20508439,1187,2020-08-26,22
20508439,1187,2020-08-27,29
20508439,1187,2020-08-28,24
20508439,1187,2020-08-29,30
31573360,6540,2020-07-31,346
31573360,6540,2020-08-01,196
31573360,6540,2020-08-02,245
31573360,6540,2020-08-03,213
31573360,6540,2020-08-04,162
31573360,6540,2020-08-05,220
31573360,6540,2020-08-06,278
31573360,6540,2020-08-07,201
31573360,6540,2020-08-08,165
31573360,6540,2020-08-09,203
31573360,6540,2020-08-10,241
31573360,6540,2020-08-11,328
31573360,6540,2020-08-12,199
31573360,6540,2020-08-13,280
31573360,6540,2020-08-14,197
31573360,6540,2020-08-15,217
31573360,6540,2020-08-16,180
31573360,6540,2020-08-17,224
31573360,6540,2020-08-18,241
31573360,6540,2020-08-19,254
31573360,6540,2020-08-20,194
31573360,6540,2020-08-21,211
31573360,6540,2020-08-22,216
31573360,6540,2020-08-23,196
31573360,6540,2020-08-24,266
31573360,6540,2020-08-25,341
31573360,6540,2020-08-26,128
31573360,6540,2020-08-27,130
31573360,6540,2020-08-28,156
31573360,6540,2020-08-29,112
263595931,337,2020-07-31,25
263595931,337,2020-08-01,16
263595931,337,2020-08-02,20
263595931,337,2020-08-03,27
263595931,337,2020-08-04,6
263595931,337,2020-08-05,3
263595931,337,2020-08-06,3
263595931,337,2020-08-07,3
263595931,337,2020-08-08,5
263595931,337,2020-08-09,6
263595931,337,2020-08-10,15
263595931,337,2020-08-11,14
263595931,337,2020-08-12,10
263595931,337,2020-08-13,16
263595931,337,2020-08-14,21
263595931,337,2020-08-15,3
263595931,337,2020-08-16,10
263595931,337,2020-08-17,16
263595931,337,2020-08-18,22
263595931,337,2020-08-19,16
263595931,337,2020-08-20,12
263595931,337,2020-08-21,6
263595931,337,2020-08-22,11
263595931,337,2020-08-23,4
263595931,337,2020-08-24,11
263595931,337,2020-08-25,3
263595931,337,2020-08-26,4
263595931,337,2020-08-27,2
263595931,337,2020-08-28,2
263595931,337,2020-08-29,25
229667453,5038,2020-07-31,186
229667453,5038,2020-08-01,183
229667453,5038,2020-08-02,168
229667453,5038,2020-08-03,170
229667453,5038,2020-08-04,144
229667453,5038,2020-08-05,165
229667453,5038,2020-08-06,227
229667453,5038,2020-08-07,143
229667453,5038,2020-08-08,127
229667453,5038,2020-08-09,185
229667453,5038,2020-08-10,234
229667453,5038,2020-08-11,203
229667453,5038,2020-08-12,228
229667453,5038,2020-08-13,161
229667453,5038,2020-08-14,172
229667453,5038,2020-08-15,143
229667453,5038,2020-08-16,156
229667453,5038,2020-08-17,187
229667453,5038,2020-08-18,162
229667453,5038,2020-08-19,174
229667453,5038,2020-08-20,184
229667453,5038,2020-08-21,179
229667453,5038,2020-08-22,154
229667453,5038,2020-08-23,186
229667453,5038,2020-08-24,239
229667453,5038,2020-08-25,213
229667453,5038,2020-08-26,102
229667453,5038,2020-08-27,87
229667453,5038,2020-08-28,79
229667453,5038,2020-08-29,97
75399790,350,2020-07-31,7
75399790,350,2020-08-01,14
75399790,350,2020-08-02,15
75399790,350,2020-08-03,9
75399790,350,2020-08-04,14
75399790,350,2020-08-05,5
75399790,350,2020-08-06,17
75399790,350,2020-08-07,8
75399790,350,2020-08-08,2
75399790,350,2020-08-09,9
75399790,350,2020-08-10,11
75399790,350,2020-08-11,15
75399790,350,2020-08-12,5
75399790,350,2020-08-13,4
75399790,350,2020-08-14,23
75399790,350,2020-08-15,14
75399790,350,2020-08-16,15
75399790,350,2020-08-17,36
75399790,350,2020-08-18,27
75399790,350,2020-08-19,8
75399790,350,2020-08-20,17
75399790,350,2020-08-21,10
75399790,350,2020-08-22,12
75399790,350,2020-08-23,11
75399790,350,2020-08-24,11
75399790,350,2020-08-25,14
75399790,350,2020-08-26,4
75399790,350,2020-08-27,2
75399790,350,2020-08-28,1
75399790,350,2020-08-29,10
30925947,9736,2020-07-31,938
30925947,9736,2020-08-01,840
30925947,9736,2020-08-02,980
30925947,9736,2020-08-03,1014
30925947,9736,2020-08-04,888
30925947,9736,2020-08-05,870
30925947,9736,2020-08-06,920
30925947,9736,2020-08-07,855
30925947,9736,2020-08-08,240
30925947,9736,2020-08-09,135
30925947,9736,2020-08-10,158
30925947,9736,2020-08-11,135
30925947,9736,2020-08-12,135
30925947,9736,2020-08-13,128
30925947,9736,2020-08-14,99
30925947,9736,2020-08-15,107
30925947,9736,2020-08-16,97
30925947,9736,2020-08-17,103
30925947,9736,2020-08-18,164
30925947,9736,2020-08-19,91
30925947,9736,2020-08-20,120
30925947,9736,2020-08-21,103
30925947,9736,2020-08-22,102
30925947,9736,2020-08-23,70
30925947,9736,2020-08-24,113
30925947,9736,2020-08-25,104
30925947,9736,2020-08-26,70
30925947,9736,2020-08-27,70
30925947,9736,2020-08-28,59
30925947,9736,2020-08-29,28
59363496,387,2020-07-31,49
59363496,387,2020-08-01,54
59363496,387,2020-08-02,52
59363496,387,2020-08-03,72
59363496,387,2020-08-04,50
59363496,387,2020-08-05,3
59363496,387,2020-08-06,0
59363496,387,2020-08-07,6
59363496,387,2020-08-08,7
59363496,387,2020-08-09,3
59363496,387,2020-08-10,9
59363496,387,2020-08-11,16
59363496,387,2020-08-12,3
59363496,387,2020-08-13,4
59363496,387,2020-08-14,6
59363496,387,2020-08-15,0
59363496,387,2020-08-16,5
59363496,387,2020-08-17,2
59363496,387,2020-08-18,3
59363496,387,2020-08-19,4
59363496,387,2020-08-20,3
59363496,387,2020-08-21,9
59363496,387,2020-08-22,10
59363496,387,2020-08-23,3
59363496,387,2020-08-24,3
59363496,387,2020-08-25,3
59363496,387,2020-08-26,2
59363496,387,2020-08-27,0
59363496,387,2020-08-28,4
59363496,387,2020-08-29,2
502792324,1409,2020-07-31,20
502792324,1409,2020-08-01,20
502792324,1409,2020-08-02,40
502792324,1409,2020-08-03,35
502792324,1409,2020-08-04,47
502792324,1409,2020-08-05,26
502792324,1409,2020-08-06,44
502792324,1409,2020-08-07,28
502792324,1409,2020-08-08,16
502792324,1409,2020-08-09,33
502792324,1409,2020-08-10,44
502792324,1409,2020-08-11,25
502792324,1409,2020-08-12,33
502792324,1409,2020-08-13,59
502792324,1409,2020-08-14,74
502792324,1409,2020-08-15,82
502792324,1409,2020-08-16,110
502792324,1409,2020-08-17,110
502792324,1409,2020-08-18,82
502792324,1409,2020-08-19,95
502792324,1409,2020-08-20,104
502792324,1409,2020-08-21,157
502792324,1409,2020-08-22,34
502792324,1409,2020-08-23,24
502792324,1409,2020-08-24,10
502792324,1409,2020-08-25,8
502792324,1409,2020-08-26,9
502792324,1409,2020-08-27,20
502792324,1409,2020-08-28,9
502792324,1409,2020-08-29,11
105888654,974,2020-07-31,0
105888654,974,2020-08-01,0
105888654,974,2020-08-02,0
105888654,974,2020-08-03,0
105888654,974,2020-08-04,30
105888654,974,2020-08-05,45
105888654,974,2020-08-06,51
105888654,974,2020-08-07,45
105888654,974,2020-08-08,58
105888654,974,2020-08-09,4
105888654,974,2020-08-10,64
105888654,974,2020-08-11,54
105888654,974,2020-08-12,47
105888654,974,2020-08-13,75
105888654,974,2020-08-14,48
105888654,974,2020-08-15,8
105888654,974,2020-08-16,0
105888654,974,2020-08-17,45
105888654,974,2020-08-18,45
105888654,974,2020-08-19,45
105888654,974,2020-08-20,17
105888654,974,2020-08-21,33
105888654,974,2020-08-22,27
105888654,974,2020-08-23,37
105888654,974,2020-08-24,71
105888654,974,2020-08-25,62
105888654,974,2020-08-26,19
105888654,974,2020-08-27,19
105888654,974,2020-08-28,12
105888654,974,2020-08-29,13
108143366,83321,2020-07-31,3336
108143366,83321,2020-08-01,2871
108143366,83321,2020-08-02,3856
108143366,83321,2020-08-03,3852
108143366,83321,2020-08-04,3228
108143366,83321,2020-08-05,1830
108143366,83321,2020-08-06,3273
108143366,83321,2020-08-07,2851
108143366,83321,2020-08-08,2525
108143366,83321,2020-08-09,4057
108143366,83321,2020-08-10,4384
108143366,83321,2020-08-11,4430
108143366,83321,2020-08-12,3821
108143366,83321,2020-08-13,3565
108143366,83321,2020-08-14,3168
108143366,83321,2020-08-15,2785
108143366,83321,2020-08-16,2667
108143366,83321,2020-08-17,3123
108143366,83321,2020-08-18,3386
108143366,83321,2020-08-19,2949
108143366,83321,2020-08-20,2720
108143366,83321,2020-08-21,2570
108143366,83321,2020-08-22,2200
108143366,83321,2020-08-23,1315
108143366,83321,2020-08-24,1716
108143366,83321,2020-08-25,1591
108143366,83321,2020-08-26,1487
108143366,83321,2020-08-27,1169
108143366,83321,2020-08-28,1330
108143366,83321,2020-08-29,1266
286615053,661,2020-07-31,26
286615053,661,2020-08-01,21
286615053,661,2020-08-02,37
286615053,661,2020-08-03,18
286615053,661,2020-08-04,20
286615053,661,2020-08-05,31
286615053,661,2020-08-06,21
286615053,661,2020-08-07,15
286615053,661,2020-08-08,14
286615053,661,2020-08-09,21
286615053,661,2020-08-10,18
286615053,661,2020-08-11,35
286615053,661,2020-08-12,22
286615053,661,2020-08-13,11
286615053,661,2020-08-14,28
286615053,661,2020-08-15,10
286615053,661,2020-08-16,35
286615053,661,2020-08-17,26
286615053,661,2020-08-18,16
286615053,661,2020-08-19,19
286615053,661,2020-08-20,39
286615053,661,2020-08-21,23
286615053,661,2020-08-22,23
286615053,661,2020-08-23,23
286615053,661,2020-08-24,23
286615053,661,2020-08-25,20
286615053,661,2020-08-26,22
286615053,661,2020-08-27,17
286615053,661,2020-08-28,16
286615053,661,2020-08-29,11
63043514,342,2020-07-31,15
63043514,342,2020-08-01,16
63043514,342,2020-08-02,0
63043514,342,2020-08-03,4
63043514,342,2020-08-04,10
63043514,342,2020-08-05,8
63043514,342,2020-08-06,13
63043514,342,2020-08-07,6
63043514,342,2020-08-08,11
63043514,342,2020-08-09,16
63043514,342,2020-08-10,18
63043514,342,2020-08-11,14
63043514,342,2020-08-12,36
63043514,342,2020-08-13,9
63043514,342,2020-08-14,6
63043514,342,2020-08-15,13
63043514,342,2020-08-16,12
63043514,342,2020-08-17,6
63043514,342,2020-08-18,22
63043514,342,2020-08-19,31
63043514,342,2020-08-20,10
63043514,342,2020-08-21,32
63043514,342,2020-08-22,2
63043514,342,2020-08-23,10
63043514,342,2020-08-24,0
63043514,342,2020-08-25,7
63043514,342,2020-08-26,8
63043514,342,2020-08-27,5
63043514,342,2020-08-28,0
63043514,342,2020-08-29,2
797771,736,2020-07-31,18
797771,736,2020-08-01,26
797771,736,2020-08-02,26
797771,736,2020-08-03,32
797771,736,2020-08-04,36
797771,736,2020-08-05,16
797771,736,2020-08-06,43
797771,736,2020-08-07,45
797771,736,2020-08-08,35
797771,736,2020-08-09,36
797771,736,2020-08-10,31
797771,736,2020-08-11,17
797771,736,2020-08-12,36
797771,736,2020-08-13,4
797771,736,2020-08-14,18
797771,736,2020-08-15,27
797771,736,2020-08-16,20
797771,736,2020-08-17,26
797771,736,2020-08-18,37
797771,736,2020-08-19,11
797771,736,2020-08-20,12
797771,736,2020-08-21,24
797771,736,2020-08-22,7
797771,736,2020-08-23,39
797771,736,2020-08-24,22
797771,736,2020-08-25,44
797771,736,2020-08-26,12
797771,736,2020-08-27,17
797771,736,2020-08-28,13
797771,736,2020-08-29,6
156405172,276,2020-07-31,0
156405172,276,2020-08-01,0
156405172,276,2020-08-02,0
156405172,276,2020-08-03,0
156405172,276,2020-08-04,2
156405172,276,2020-08-05,2
156405172,276,2020-08-06,0
156405172,276,2020-08-07,3
156405172,276,2020-08-08,5
156405172,276,2020-08-09,5
156405172,276,2020-08-10,15
156405172,276,2020-08-11,3
156405172,276,2020-08-12,6
156405172,276,2020-08-13,21
156405172,276,2020-08-14,26
156405172,276,2020-08-15,4
156405172,276,2020-08-16,18
156405172,276,2020-08-17,5
156405172,276,2020-08-18,13
156405172,276,2020-08-19,15
156405172,276,2020-08-20,18
156405172,276,2020-08-21,22
156405172,276,2020-08-22,12
156405172,276,2020-08-23,9
156405172,276,2020-08-24,25
156405172,276,2020-08-25,19
156405172,276,2020-08-26,6
156405172,276,2020-08-27,6
156405172,276,2020-08-28,7
156405172,276,2020-08-29,9
208653070,78,2020-07-31,0
208653070,78,2020-08-01,0
208653070,78,2020-08-02,0
208653070,78,2020-08-03,2
208653070,78,2020-08-04,7
208653070,78,2020-08-05,4
208653070,78,2020-08-06,0
208653070,78,2020-08-07,0
208653070,78,2020-08-08,7
208653070,78,2020-08-09,6
208653070,78,2020-08-10,0
208653070,78,2020-08-11,3
208653070,78,2020-08-12,8
208653070,78,2020-08-13,3
208653070,78,2020-08-14,5
208653070,78,2020-08-15,3
208653070,78,2020-08-16,5
208653070,78,2020-08-17,0
208653070,78,2020-08-18,2
208653070,78,2020-08-19,2
208653070,78,2020-08-20,3
208653070,78,2020-08-21,3
208653070,78,2020-08-22,2
208653070,78,2020-08-23,4
208653070,78,2020-08-24,4
208653070,78,2020-08-25,3
208653070,78,2020-08-26,0
208653070,78,2020-08-27,0
208653070,78,2020-08-28,0
208653070,78,2020-08-29,2
63272136,317262,2020-07-31,5787
63272136,317262,2020-08-01,5454
63272136,317262,2020-08-02,5724
63272136,317262,2020-08-03,5745
63272136,317262,2020-08-04,5682
63272136,317262,2020-08-05,5257
63272136,317262,2020-08-06,5622
63272136,317262,2020-08-07,5949
63272136,317262,2020-08-08,5888
63272136,317262,2020-08-09,6660
63272136,317262,2020-08-10,9064
63272136,317262,2020-08-11,14713
63272136,317262,2020-08-12,13570
63272136,317262,2020-08-13,11376
63272136,317262,2020-08-14,12012
63272136,317262,2020-08-15,10851
63272136,317262,2020-08-16,9720
63272136,317262,2020-08-17,10370
63272136,317262,2020-08-18,12282
63272136,317262,2020-08-19,11378
63272136,317262,2020-08-20,15501
63272136,317262,2020-08-21,19991
63272136,317262,2020-08-22,14570
63272136,317262,2020-08-23,13837
63272136,317262,2020-08-24,19227
63272136,317262,2020-08-25,20119
63272136,317262,2020-08-26,11531
63272136,317262,2020-08-27,11788
63272136,317262,2020-08-28,9059
63272136,317262,2020-08-29,8535
43488818,109,2020-07-31,5
43488818,109,2020-08-01,7
43488818,109,2020-08-02,5
43488818,109,2020-08-03,0
43488818,109,2020-08-04,0
43488818,109,2020-08-05,4
43488818,109,2020-08-06,0
43488818,109,2020-08-07,4
43488818,109,2020-08-08,0
43488818,109,2020-08-09,5
43488818,109,2020-08-10,11
43488818,109,2020-08-11,12
43488818,109,2020-08-12,2
43488818,109,2020-08-13,3
43488818,109,2020-08-14,3
43488818,109,2020-08-15,0
43488818,109,2020-08-16,7
43488818,109,2020-08-17,2
43488818,109,2020-08-18,3
43488818,109,2020-08-19,0
43488818,109,2020-08-20,5
43488818,109,2020-08-21,2
43488818,109,2020-08-22,2
43488818,109,2020-08-23,7
43488818,109,2020-08-24,0
43488818,109,2020-08-25,6
43488818,109,2020-08-26,3
43488818,109,2020-08-27,0
43488818,109,2020-08-28,8
43488818,109,2020-08-29,3
23392308,728,2020-07-31,11
23392308,728,2020-08-01,7
23392308,728,2020-08-02,30
23392308,728,2020-08-03,12
23392308,728,2020-08-04,17
23392308,728,2020-08-05,30
23392308,728,2020-08-06,31
23392308,728,2020-08-07,19
23392308,728,2020-08-08,42
23392308,728,2020-08-09,41
23392308,728,2020-08-10,66
23392308,728,2020-08-11,49
23392308,728,2020-08-12,58
23392308,728,2020-08-13,25
23392308,728,2020-08-14,69
23392308,728,2020-08-15,25
23392308,728,2020-08-16,32
23392308,728,2020-08-17,45
23392308,728,2020-08-18,23
23392308,728,2020-08-19,20
23392308,728,2020-08-20,9
23392308,728,2020-08-21,20
23392308,728,2020-08-22,8
23392308,728,2020-08-23,11
23392308,728,2020-08-24,5
23392308,728,2020-08-25,12
23392308,728,2020-08-26,5
23392308,728,2020-08-27,2
23392308,728,2020-08-28,1
23392308,728,2020-08-29,3
26759721,473,2020-07-31,23
26759721,473,2020-08-01,10
26759721,473,2020-08-02,10
26759721,473,2020-08-03,16
26759721,473,2020-08-04,19
26759721,473,2020-08-05,7
26759721,473,2020-08-06,12
26759721,473,2020-08-07,14
26759721,473,2020-08-08,24
26759721,473,2020-08-09,16
26759721,473,2020-08-10,9
26759721,473,2020-08-11,14
26759721,473,2020-08-12,39
26759721,473,2020-08-13,18
26759721,473,2020-08-14,39
26759721,473,2020-08-15,13
26759721,473,2020-08-16,9
26759721,473,2020-08-17,3
26759721,473,2020-08-18,9
26759721,473,2020-08-19,20
26759721,473,2020-08-20,49
26759721,473,2020-08-21,30
26759721,473,2020-08-22,9
